"seqnames"	"start"	"end"	"width"	"strand"	"pvalue"	"qvalue"	"meth.diff"	"p_fdr"	"WHPX_id"	"source"	"type"	"score"	"phase"	"ID"	"Name"	"Parent"	"Derives_from"	"X3_prime_partial"	"X5_prime_partial"	"gene_id"	"Target"
"utg1022"	620113	620113	1	"*"	0.234505261556313	0.00700023285115375	5.26315789473684	0.278682737937678	"WHPX01000014.1"	"gmap_gene_find"	"CDS"	"NA"	"0"	"utg1022.equina_smart_1428023.mrna1.cds1"	"gmap_gene_find_equina_smart_1428023.path1"	c("utg1022.equina_smart_1428023.mrna1", "utg1022.equina_smart_1428023.mrna1-Protein")	"NA"	"NA"	"NA"	"NA"	"NA"
"utg10282"	139873	139873	1	"*"	0.0908316267661499	0.00700023285115375	-8.33333333333333	0.278682737937678	"WHPX01000019.1"	"EVM"	"gene"	"NA"	"NA"	"evm.TU.utg10282.11"	"EVM prediction utg10282.11"	character(0)	"NA"	"NA"	"NA"	"NA"	"NA"
"utg10282"	139873	139873	1	"*"	0.0908316267661499	0.00700023285115375	-8.33333333333333	0.278682737937678	"WHPX01000019.1"	"EVM"	"mRNA"	"NA"	"NA"	"evm.utg10282.11"	"EVM prediction utg10282.11"	evm.TU.utg10282.11	"NA"	"NA"	"NA"	"NA"	"NA"
"utg10282"	139873	139873	1	"*"	0.0908316267661499	0.00700023285115375	-8.33333333333333	0.278682737937678	"WHPX01000019.1"	"EVM"	"protein"	"NA"	"NA"	"evm.utg10282.11-Protein"	"evm.utg10282.11"	character(0)	"evm.utg10282.11"	"NA"	"NA"	"NA"	"NA"
"utg1031"	89831	89831	1	"*"	0.205830165569625	0.00700023285115375	6.25	0.278682737937678	"WHPX01000021.1"	"RepeatMasker"	"dispersed_repeat"	"2670"	"NA"	"15887"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-5_family-818 1 349"
"utg1031"	137257	137257	1	"*"	0.188767744123021	0.00700023285115375	5.55555555555556	0.278682737937678	"WHPX01000021.1"	"NA"	"gene"	"NA"	"NA"	"evm.TU.utg1031.7"	"EVM prediction utg1031.7"	character(0)	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1031"	137257	137257	1	"*"	0.188767744123021	0.00700023285115375	5.55555555555556	0.278682737937678	"WHPX01000021.1"	"NA"	"mRNA"	"NA"	"NA"	"evm.utg1031.7"	"EVM prediction utg1031.7"	evm.TU.utg1031.7	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1031"	137257	137257	1	"*"	0.188767744123021	0.00700023285115375	5.55555555555556	0.278682737937678	"WHPX01000021.1"	"NA"	"protein"	"NA"	"NA"	"evm.utg1031.7-Protein"	"evm.utg1031.7"	character(0)	"evm.utg1031.7"	"NA"	"NA"	"NA"	"NA"
"utg1031"	137257	137257	1	"*"	0.188767744123021	0.00700023285115375	5.55555555555556	0.278682737937678	"WHPX01000021.1"	"NA"	"mRNA"	"NA"	"NA"	"evm.utg1031.7.1.5c22e7e9"	"EVM prediction utg1031.7"	evm.TU.utg1031.7	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1031"	137257	137257	1	"*"	0.188767744123021	0.00700023285115375	5.55555555555556	0.278682737937678	"WHPX01000021.1"	"NA"	"protein"	"NA"	"NA"	"evm.utg1031.7.1.5c22e7e9-Protein"	"evm.utg1031.7.1.5c22e7e9"	character(0)	"evm.utg1031.7.1.5c22e7e9"	"NA"	"NA"	"NA"	"NA"
"utg1031"	137257	137257	1	"*"	0.188767744123021	0.00700023285115375	5.55555555555556	0.278682737937678	"WHPX01000021.1"	"NA"	"mRNA"	"NA"	"NA"	"evm.utg1031.7.2.5c22e7e9"	"EVM prediction utg1031.7"	evm.TU.utg1031.7	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1031"	137257	137257	1	"*"	0.188767744123021	0.00700023285115375	5.55555555555556	0.278682737937678	"WHPX01000021.1"	"NA"	"protein"	"NA"	"NA"	"evm.utg1031.7.2.5c22e7e9-Protein"	"evm.utg1031.7.2.5c22e7e9"	character(0)	"evm.utg1031.7.2.5c22e7e9"	"NA"	"NA"	"NA"	"NA"
"utg1031"	146511	146511	1	"*"	0.218036126134118	0.00700023285115375	-5.26315789473684	0.278682737937678	"WHPX01000021.1"	"EVM"	"gene"	"NA"	"NA"	"evm.TU.utg1031.9"	"EVM prediction utg1031.9"	character(0)	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1031"	146511	146511	1	"*"	0.218036126134118	0.00700023285115375	-5.26315789473684	0.278682737937678	"WHPX01000021.1"	"EVM"	"mRNA"	"NA"	"NA"	"evm.utg1031.9"	"EVM prediction utg1031.9"	evm.TU.utg1031.9	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1031"	146511	146511	1	"*"	0.218036126134118	0.00700023285115375	-5.26315789473684	0.278682737937678	"WHPX01000021.1"	"EVM"	"protein"	"NA"	"NA"	"evm.utg1031.9-Protein"	"evm.utg1031.9"	character(0)	"evm.utg1031.9"	"NA"	"NA"	"NA"	"NA"
"utg1031"	146511	146511	1	"*"	0.218036126134118	0.00700023285115375	-5.26315789473684	0.278682737937678	"WHPX01000021.1"	"EVM"	"exon"	"NA"	"NA"	"evm.utg1031.9.exon1"	"NA"	evm.utg1031.9	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1031"	146511	146511	1	"*"	0.218036126134118	0.00700023285115375	-5.26315789473684	0.278682737937678	"WHPX01000021.1"	"EVM"	"CDS"	"NA"	"0"	"cds.evm.utg1031.9"	"NA"	c("evm.utg1031.9", "evm.utg1031.9-Protein")	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1031"	146511	146511	1	"*"	0.218036126134118	0.00700023285115375	-5.26315789473684	0.278682737937678	"WHPX01000021.1"	"NA"	"downstream_region"	"NA"	"NA"	"NA"	"NA"	.	"NA"	"NA"	"NA"	"evm.TU.utg1031.8"	"NA"
"utg1031"	146511	146511	1	"*"	0.218036126134118	0.00700023285115375	-5.26315789473684	0.278682737937678	"WHPX01000021.1"	"RepeatMasker"	"dispersed_repeat"	"598"	"NA"	"16036"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-5_family-7122 672 1051"
"utg1031"	164453	164453	1	"*"	0.0703158665122787	0.00700023285115375	12.5	0.278682737937678	"WHPX01000021.1"	"custom"	"promoter"	"NA"	"NA"	"promoter_of_evm.TU.utg1031.13"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1031"	164453	164453	1	"*"	0.0703158665122787	0.00700023285115375	12.5	0.278682737937678	"WHPX01000021.1"	"EVM"	"gene"	"NA"	"NA"	"evm.TU.utg1031.14"	"EVM prediction utg1031.14"	character(0)	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1031"	164453	164453	1	"*"	0.0703158665122787	0.00700023285115375	12.5	0.278682737937678	"WHPX01000021.1"	"EVM"	"mRNA"	"NA"	"NA"	"evm.utg1031.14"	"EVM prediction utg1031.14"	evm.TU.utg1031.14	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1031"	164453	164453	1	"*"	0.0703158665122787	0.00700023285115375	12.5	0.278682737937678	"WHPX01000021.1"	"EVM"	"protein"	"NA"	"NA"	"evm.utg1031.14-Protein"	"evm.utg1031.14"	character(0)	"evm.utg1031.14"	"NA"	"NA"	"NA"	"NA"
"utg1031"	164453	164453	1	"*"	0.0703158665122787	0.00700023285115375	12.5	0.278682737937678	"WHPX01000021.1"	"EVM"	"exon"	"NA"	"NA"	"evm.utg1031.14.exon2"	"NA"	evm.utg1031.14	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1031"	164453	164453	1	"*"	0.0703158665122787	0.00700023285115375	12.5	0.278682737937678	"WHPX01000021.1"	"EVM"	"CDS"	"NA"	"2"	"cds.evm.utg1031.14"	"NA"	c("evm.utg1031.14", "evm.utg1031.14-Protein")	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1032"	492380	492380	1	"*"	0.146362744709681	0.00700023285115375	-5.40540540540541	0.278682737937678	"WHPX01000022.1"	"NA"	"gene"	"NA"	"NA"	"evm.TU.utg1032.34"	"EVM prediction utg1032.34"	character(0)	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1032"	492380	492380	1	"*"	0.146362744709681	0.00700023285115375	-5.40540540540541	0.278682737937678	"WHPX01000022.1"	"NA"	"mRNA"	"NA"	"NA"	"evm.utg1032.34.1.5c22e7f7"	"EVM prediction utg1032.34"	evm.TU.utg1032.34	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1032"	492380	492380	1	"*"	0.146362744709681	0.00700023285115375	-5.40540540540541	0.278682737937678	"WHPX01000022.1"	"NA"	"protein"	"NA"	"NA"	"evm.utg1032.34.1.5c22e7f7-Protein"	"evm.utg1032.34.1.5c22e7f7"	character(0)	"evm.utg1032.34.1.5c22e7f7"	"NA"	"NA"	"NA"	"NA"
"utg1032"	492380	492380	1	"*"	0.146362744709681	0.00700023285115375	-5.40540540540541	0.278682737937678	"WHPX01000022.1"	"NA"	"mRNA"	"NA"	"NA"	"evm.utg1032.34"	"EVM prediction utg1032.34"	evm.TU.utg1032.34	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1032"	492380	492380	1	"*"	0.146362744709681	0.00700023285115375	-5.40540540540541	0.278682737937678	"WHPX01000022.1"	"NA"	"protein"	"NA"	"NA"	"evm.utg1032.34-Protein"	"evm.utg1032.34"	character(0)	"evm.utg1032.34"	"NA"	"NA"	"NA"	"NA"
"utg1032"	492380	492380	1	"*"	0.146362744709681	0.00700023285115375	-5.40540540540541	0.278682737937678	"WHPX01000022.1"	"RepeatMasker"	"dispersed_repeat"	"1494"	"NA"	"18111"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-6_family-919 1 1376"
"utg1032"	492385	492385	1	"*"	0.122954088877661	0.00700023285115375	-6.06060606060606	0.278682737937678	"WHPX01000022.1"	"NA"	"gene"	"NA"	"NA"	"evm.TU.utg1032.34"	"EVM prediction utg1032.34"	character(0)	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1032"	492385	492385	1	"*"	0.122954088877661	0.00700023285115375	-6.06060606060606	0.278682737937678	"WHPX01000022.1"	"NA"	"mRNA"	"NA"	"NA"	"evm.utg1032.34.1.5c22e7f7"	"EVM prediction utg1032.34"	evm.TU.utg1032.34	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1032"	492385	492385	1	"*"	0.122954088877661	0.00700023285115375	-6.06060606060606	0.278682737937678	"WHPX01000022.1"	"NA"	"protein"	"NA"	"NA"	"evm.utg1032.34.1.5c22e7f7-Protein"	"evm.utg1032.34.1.5c22e7f7"	character(0)	"evm.utg1032.34.1.5c22e7f7"	"NA"	"NA"	"NA"	"NA"
"utg1032"	492385	492385	1	"*"	0.122954088877661	0.00700023285115375	-6.06060606060606	0.278682737937678	"WHPX01000022.1"	"NA"	"mRNA"	"NA"	"NA"	"evm.utg1032.34"	"EVM prediction utg1032.34"	evm.TU.utg1032.34	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1032"	492385	492385	1	"*"	0.122954088877661	0.00700023285115375	-6.06060606060606	0.278682737937678	"WHPX01000022.1"	"NA"	"protein"	"NA"	"NA"	"evm.utg1032.34-Protein"	"evm.utg1032.34"	character(0)	"evm.utg1032.34"	"NA"	"NA"	"NA"	"NA"
"utg1032"	492385	492385	1	"*"	0.122954088877661	0.00700023285115375	-6.06060606060606	0.278682737937678	"WHPX01000022.1"	"RepeatMasker"	"dispersed_repeat"	"1494"	"NA"	"18111"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-6_family-919 1 1376"
"utg1032"	496755	496755	1	"*"	0.218036124761438	0.00700023285115375	-5.26315789473684	0.278682737937678	"WHPX01000022.1"	"RepeatMasker"	"dispersed_repeat"	"593"	"NA"	"18120"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-1_family-451 13 428"
"utg1032"	546317	546317	1	"*"	0.233963503602486	0.00700023285115375	5.88235294117647	0.278682737937678	"WHPX01000022.1"	"RepeatMasker"	"dispersed_repeat"	"35257"	"NA"	"18220"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-1_family-206 4 4859"
"utg1032"	566877	566877	1	"*"	0.156407940158884	0.00700023285115375	5.26315789473684	0.278682737937678	"WHPX01000022.1"	"EVM"	"gene"	"NA"	"NA"	"evm.TU.utg1032.44"	"EVM prediction utg1032.44"	character(0)	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1032"	566877	566877	1	"*"	0.156407940158884	0.00700023285115375	5.26315789473684	0.278682737937678	"WHPX01000022.1"	"EVM"	"mRNA"	"NA"	"NA"	"evm.utg1032.44"	"EVM prediction utg1032.44"	evm.TU.utg1032.44	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1032"	566877	566877	1	"*"	0.156407940158884	0.00700023285115375	5.26315789473684	0.278682737937678	"WHPX01000022.1"	"EVM"	"protein"	"NA"	"NA"	"evm.utg1032.44-Protein"	"evm.utg1032.44"	character(0)	"evm.utg1032.44"	"NA"	"NA"	"NA"	"NA"
"utg1032"	566877	566877	1	"*"	0.156407940158884	0.00700023285115375	5.26315789473684	0.278682737937678	"WHPX01000022.1"	"RepeatMasker"	"dispersed_repeat"	"425"	"NA"	"18254"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-6_family-39588 1 107"
"utg10359"	116184	116184	1	"*"	0.226065473319035	0.00700023285115375	-8	0.278682737937678	"WHPX01000025.1"	"RepeatMasker"	"dispersed_repeat"	"16240"	"NA"	"19605"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-1_family-262 1 2646"
"utg10359"	116194	116194	1	"*"	0.205199746869778	0.00700023285115375	-8.33333333333333	0.278682737937678	"WHPX01000025.1"	"RepeatMasker"	"dispersed_repeat"	"16240"	"NA"	"19605"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-1_family-262 1 2646"
"utg10359"	116214	116214	1	"*"	0.250060678947417	0.00700023285115375	-7.14285714285714	0.281780839630827	"WHPX01000025.1"	"RepeatMasker"	"dispersed_repeat"	"16240"	"NA"	"19605"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-1_family-262 1 2646"
"utg10359"	120630	120630	1	"*"	0.171336006411286	0.00700023285115375	6.25	0.278682737937678	"WHPX01000025.1"	"RepeatMasker"	"dispersed_repeat"	"18940"	"NA"	"19609"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-1_family-118 6 3090"
"utg10359"	121409	121409	1	"*"	0.165722224424177	0.00700023285115375	6.25	0.278682737937678	"WHPX01000025.1"	"RepeatMasker"	"dispersed_repeat"	"18940"	"NA"	"19609"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-1_family-118 6 3090"
"utg1049"	97861	97861	1	"*"	0.0716390893028341	0.00700023285115375	9.52380952380952	0.278682737937678	"WHPX01000032.1"	"EVM"	"gene"	"NA"	"NA"	"evm.TU.utg1049.13"	"EVM prediction utg1049.13"	character(0)	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1049"	97861	97861	1	"*"	0.0716390893028341	0.00700023285115375	9.52380952380952	0.278682737937678	"WHPX01000032.1"	"EVM"	"mRNA"	"NA"	"NA"	"evm.utg1049.13"	"EVM prediction utg1049.13"	evm.TU.utg1049.13	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1049"	97861	97861	1	"*"	0.0716390893028341	0.00700023285115375	9.52380952380952	0.278682737937678	"WHPX01000032.1"	"EVM"	"protein"	"NA"	"NA"	"evm.utg1049.13-Protein"	"evm.utg1049.13"	character(0)	"evm.utg1049.13"	"NA"	"NA"	"NA"	"NA"
"utg1049"	97861	97861	1	"*"	0.0716390893028341	0.00700023285115375	9.52380952380952	0.278682737937678	"WHPX01000032.1"	"RepeatMasker"	"dispersed_repeat"	"51444"	"NA"	"23871"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-6_family-82 1 5807"
"utg1079"	6367	6367	1	"*"	0.253538237368169	0.00700023285115375	-5.26315789473684	0.281780839630827	"WHPX01000047.1"	"EVM"	"gene"	"NA"	"NA"	"evm.TU.utg1079.3"	"EVM prediction utg1079.3"	character(0)	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1079"	6367	6367	1	"*"	0.253538237368169	0.00700023285115375	-5.26315789473684	0.281780839630827	"WHPX01000047.1"	"EVM"	"mRNA"	"NA"	"NA"	"evm.utg1079.3"	"EVM prediction utg1079.3"	evm.TU.utg1079.3	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1079"	6367	6367	1	"*"	0.253538237368169	0.00700023285115375	-5.26315789473684	0.281780839630827	"WHPX01000047.1"	"EVM"	"protein"	"NA"	"NA"	"evm.utg1079.3-Protein"	"evm.utg1079.3"	character(0)	"evm.utg1079.3"	"NA"	"NA"	"NA"	"NA"
"utg1079"	6367	6367	1	"*"	0.253538237368169	0.00700023285115375	-5.26315789473684	0.281780839630827	"WHPX01000047.1"	"EVM"	"exon"	"NA"	"NA"	"evm.utg1079.3.exon3"	"NA"	evm.utg1079.3	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1079"	6367	6367	1	"*"	0.253538237368169	0.00700023285115375	-5.26315789473684	0.281780839630827	"WHPX01000047.1"	"EVM"	"CDS"	"NA"	"0"	"cds.evm.utg1079.3"	"NA"	c("evm.utg1079.3", "evm.utg1079.3-Protein")	"NA"	"NA"	"NA"	"NA"	"NA"
"utg1079"	128268	128268	1	"*"	0.218036124767976	0.00700023285115375	5.26315789473684	0.278682737937678	"WHPX01000047.1"	"RepeatMasker"	"dispersed_repeat"	"22309"	"NA"	"33895"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-1_family-176 1238 4607"
"utg10963"	39351	39351	1	"*"	0.224490279351588	0.00700023285115375	5.88235294117647	0.278682737937678	"WHPX01000055.1"	"custom"	"promoter"	"NA"	"NA"	"promoter_of_evm.TU.utg10963.9"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"NA"
"utg109891"	11400	11400	1	"*"	0.218036126128203	0.00700023285115375	-5.26315789473684	0.278682737937678	"WHPX01000056.1"	"RepeatMasker"	"dispersed_repeat"	"12689"	"NA"	"39696"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-4_family-1239 2 1677"
"utg109891"	11423	11423	1	"*"	0.188767744090657	0.00700023285115375	-5.55555555555556	0.278682737937678	"WHPX01000056.1"	"RepeatMasker"	"dispersed_repeat"	"12689"	"NA"	"39696"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"rnd-4_family-1239 2 1677"
"utg1101"	515637	515637	1	"*"	0.102092522076521	0.00700023285115375	9.52380952380952	0.278682737937678	"WHPX01000057.1"	NA	NA	NA	NA	NA	NA	NULL	NA	NA	NA	NA	NA
"utg1112"	80377	80377	1	"*"	0.225983830623284	0.00700023285115375	5.26315789473684	0.278682737937678	"WHPX01000061.1"	"custom"	"promoter"	"NA"	"NA"	"promoter_of_evm.TU.utg1112.15"	"NA"	character(0)	"NA"	"NA"	"NA"	"NA"	"NA"
"utg11123"	7020	7020	1	"*"	0.143237041489389	0.00700023285115375	8	0.278682737937678	"WHPX01000062.1"	"NA"	"gene"	"NA"	"NA"	"evm.TU.utg11123.1"	"EVM prediction utg11123.1"	character(0)	"NA"	"NA"	"NA"	"NA"	"NA"
"utg11123"	7020	7020	1	"*"	0.143237041489389	0.00700023285115375	8	0.278682737937678	"WHPX01000062.1"	"NA"	"mRNA"	"NA"	"NA"	"evm.utg11123.1.1.5c22e8a3"	"EVM prediction utg11123.1"	evm.TU.utg11123.1	"NA"	"NA"	"NA"	"NA"	"NA"
"utg11123"	7020	7020	1	"*"	0.143237041489389	0.00700023285115375	8	0.278682737937678	"WHPX01000062.1"	"NA"	"exon"	"NA"	"NA"	"evm.utg11123.1.1.5c22e8a3.exon9"	"NA"	evm.utg11123.1.1.5c22e8a3	"NA"	"NA"	"NA"	"NA"	"NA"
